"","Min.","1st Qu.","Median","Mean","3rd Qu.","Max.","lwr.ci","upr.ci","dataInput","model","site","groupAge","serotype","year.lamb"
"C1D3.2.33",0.00106064670785788,0.0725797650936071,0.125048914495566,0.144736624761359,0.196047779021572,0.735445714447693,0.143033761634876,0.146439487887842,"C1D3","TVSS","KH",5,"DENV2",33
"C1D3.3.33",0.0005356369878321,0.0272015677916918,0.0481372752815565,0.0574230825048555,0.0780518482840029,0.307855284119966,0.0566991982254624,0.0581469667842486,"C1D3","TVSS","KH",5,"DENV3",33
"C1D3.4.33",0.000167226580895186,0.0291430333692005,0.0500932199781069,0.0596036889624193,0.0804054070575439,0.373224615856865,0.0588576499731131,0.0603497279517255,"C1D3","TVSS","KH",5,"DENV4",33
"C1D3.1.34",0.000247169047159046,0.0334567936351245,0.0587422503987296,0.070298156259028,0.0950752147191916,0.411513080921041,0.0694100270300815,0.0711862854879745,"C1D3","TVSS","KH",5,"DENV1",34
"C1D3.2.34",0.00114896988566116,0.08963361383145,0.153857962253799,0.175984829717166,0.237202796650374,0.75302741705096,0.173965170854951,0.178004488579381,"C1D3","TVSS","KH",5,"DENV2",34
"C1D3.3.34",0.000349502421200354,0.0361890852505299,0.0629393875307416,0.074127071576789,0.0998300376756941,0.446753131405709,0.0732007730573221,0.075053370096256,"C1D3","TVSS","KH",5,"DENV3",34
"C1D3.4.34",0.000477762667545956,0.0418438077998377,0.0732070703492469,0.0858126087156316,0.114502270580274,0.621360946115516,0.0847452431025671,0.086879974328696,"C1D3","TVSS","KH",5,"DENV4",34
"C1D3.1.35",0.00129107759199354,0.0796240409072867,0.136141622020929,0.156927328819208,0.212773813231967,0.82439763739276,0.155099494493258,0.158755163145158,"C1D3","TVSS","KH",5,"DENV1",35
"C1D3.2.35",0.00208279056329286,0.15881690374943,0.261866496749381,0.28256024072144,0.385793113365028,0.930992756311298,0.279731450413018,0.285389031029863,"C1D3","TVSS","KH",5,"DENV2",35
"C1D3.3.35",0.00117181643717534,0.0904911746072109,0.154580307170805,0.177629545715239,0.241621425911241,0.813966151369368,0.175585517509765,0.179673573920712,"C1D3","TVSS","KH",5,"DENV3",35
"C1D3.4.35",0.0015547273087686,0.0793334441691817,0.134819533429805,0.156037014514546,0.212886521486981,0.700410935593712,0.154224455078103,0.157849573950988,"C1D3","TVSS","KH",5,"DENV4",35
"C1F3.1.1",0.000208300091476321,0.0368680408950674,0.0635699057017114,0.0744093390960675,0.0998641024045905,0.39799593757141,0.073500662279457,0.0753180159126779,"C1F3","TVSS","KH",5,"DENV1",1
"C1F3.2.1",0.00431592149833038,0.177026586428247,0.26883350150085,0.282061131876641,0.371276874303068,0.855015112001421,0.279555743188655,0.284566520564626,"C1F3","TVSS","KH",5,"DENV2",1
"C1F3.3.1",0.000147465658373314,0.0358613767584382,0.0617844807460782,0.0721389208077208,0.097884133846819,0.446591504636238,0.0712696075019467,0.073008234113495,"C1F3","TVSS","KH",5,"DENV3",1
"C1F3.4.1",0.00106899733603272,0.0558833392534136,0.092662042815522,0.104661410551349,0.141191970264907,0.45702850230437,0.103502650216036,0.105820170886662,"C1F3","TVSS","KH",5,"DENV4",1
"C1F3.1.2",0.000339285901494679,0.140844036639411,0.195991267314311,0.200192273912402,0.25231588980421,0.622513295103589,0.198738479562159,0.201646068262645,"C1F3","TVSS","KH",5,"DENV1",2
"C1F3.2.2",0.00219809550880867,0.112040074845174,0.171366899334818,0.181067398734891,0.237971527103512,0.619128707096614,0.179405569585021,0.182729227884762,"C1F3","TVSS","KH",5,"DENV2",2
"C1F3.3.2",0.000301540905575659,0.0266087056621089,0.0451677076057049,0.052371008844026,0.0706466962260519,0.266713091862553,0.0517478560510885,0.0529941616369635,"C1F3","TVSS","KH",5,"DENV3",2
"C1F3.4.2",0.000237185619609392,0.0371291171594381,0.0615992945446687,0.0696886370128596,0.0945629370618304,0.302107008635253,0.0689155018019365,0.0704617722237826,"C1F3","TVSS","KH",5,"DENV4",2
"C1F3.1.3",0.000266724281390296,0.0271974376763582,0.0459329126926772,0.0515256302997254,0.0691365353550235,0.2283760045159,0.0509495902254783,0.0521016703739725,"C1F3","TVSS","KH",5,"DENV1",3
"C1F3.2.3",0.000374746953913929,0.0169317811674127,0.0295785640857394,0.0348582359436303,0.0469203123977456,0.171347821938143,0.0344302015552295,0.035286270332031,"C1F3","TVSS","KH",5,"DENV2",3
"C1F3.3.3",0.000374766860378073,0.0131115898789206,0.0226247117451268,0.0260012950306333,0.0348888702891971,0.140994106191135,0.0256923470757345,0.0263102429855322,"C1F3","TVSS","KH",5,"DENV3",3
"C1F3.4.3",8.12867321319244e-05,0.0118471672091984,0.0204481698888075,0.0240561943143098,0.0324368135334856,0.129885641662324,0.0237615244598631,0.0243508641687565,"C1F3","TVSS","KH",5,"DENV4",3
"C1F3.1.4",0.000126887955989696,0.0117869858998184,0.0199492036496637,0.0232299194006322,0.0311653791773618,0.127172286834976,0.0229511341121671,0.0235087046890973,"C1F3","TVSS","KH",5,"DENV1",4
"C1F3.2.4",0.000111781304618752,0.0122664674170744,0.0213506165387463,0.025201668359693,0.0343315089816043,0.127592880484189,0.0248935663440228,0.0255097703753632,"C1F3","TVSS","KH",5,"DENV2",4
"C1F3.3.4",0.00016488582948293,0.00962294661999935,0.0167561052722698,0.0194799783782266,0.0263739089077489,0.113487221915878,0.0192436378317635,0.0197163189246898,"C1F3","TVSS","KH",5,"DENV3",4
"C1F3.4.4",5.78610058848961e-05,0.00656661088464947,0.0114489286009886,0.0134520343336438,0.0182298391525045,0.0857092682095817,0.013287237130539,0.0136168315367487,"C1F3","TVSS","KH",5,"DENV4",4
"C1F3.1.5",0.000204890406350744,0.0126269434847601,0.0217151690683011,0.0250651848048789,0.0338996597043679,0.128299588564392,0.0247704663681458,0.025359903241612,"C1F3","TVSS","KH",5,"DENV1",5
"C1F3.2.5",0.000130467628346898,0.0103158947854008,0.0180804824407426,0.0213062171387444,0.0288190031735139,0.112071451479523,0.0210426481310812,0.0215697861464075,"C1F3","TVSS","KH",5,"DENV2",5
"C1F3.3.5",0.00011383101871798,0.00827139425425738,0.0142265280121306,0.0165159993368995,0.022188792476106,0.113520649417191,0.0163176006401528,0.0167143980336461,"C1F3","TVSS","KH",5,"DENV3",5
"C1F3.4.5",4.39999425698723e-05,0.0052743203444407,0.00911645226375651,0.0108935963750555,0.0147015696728076,0.0632731711709047,0.0107572705735686,0.0110299221765425,"C1F3","TVSS","KH",5,"DENV4",5
"C1F3.1.6",0.000139160593484733,0.0125876980538363,0.0213706462894666,0.0248252742653351,0.0337551295555887,0.119506012501587,0.0245331423275809,0.0251174062030893,"C1F3","TVSS","KH",5,"DENV1",6
"C1F3.2.6",0.000170519122100088,0.0104736732103984,0.017989519159018,0.0211999131434806,0.0285693874025341,0.151981490904468,0.0209388599335472,0.021460966353414,"C1F3","TVSS","KH",5,"DENV2",6
"C1F3.3.6",0.000113744850617548,0.00823762639694203,0.0141646873655507,0.0165060125173235,0.0222059168788357,0.0804815342479677,0.0163064465981345,0.0167055784365125,"C1F3","TVSS","KH",5,"DENV3",6
"C1F3.4.6",9.53175213673774e-05,0.00528196349379223,0.00910727714512449,0.0108356967460792,0.0145491766397593,0.066533746620778,0.010700897606637,0.0109704958855214,"C1F3","TVSS","KH",5,"DENV4",6
"C1F3.1.7",5.12282539864017e-05,0.0125035720114406,0.021578139707647,0.0249036885263076,0.0335714995012898,0.142266358506052,0.0246089876068896,0.0251983894457256,"C1F3","TVSS","KH",5,"DENV1",7
"C1F3.2.7",0.000131249757632235,0.0105230928487756,0.0182552997370457,0.0214171424443995,0.0287826576386085,0.119427785780813,0.0211533063455602,0.0216809785432388,"C1F3","TVSS","KH",5,"DENV2",7
"C1F3.3.7",0.00016660861103579,0.00829071879013796,0.014123331250342,0.0164263150879804,0.0223122002002465,0.0796972284927671,0.0162312673986682,0.0166213627772927,"C1F3","TVSS","KH",5,"DENV3",7
"C1F3.4.7",9.26978085659114e-05,0.00524175256237472,0.00916800448739141,0.0108655588725563,0.0146758581603507,0.0613419869793915,0.0107294068832723,0.0110017108618404,"C1F3","TVSS","KH",5,"DENV4",7
"C1F3.1.8",0.000206609227304644,0.0115372662474648,0.019975346913654,0.0231100054322341,0.0309196419392473,0.125988438515011,0.0228324093160999,0.0233876015483683,"C1F3","TVSS","KH",5,"DENV1",8
"C1F3.2.8",0.000127460368208765,0.0108585798659647,0.0187893267815273,0.0223555993287465,0.0304418325836598,0.157985111325098,0.0220759830973466,0.0226352155601464,"C1F3","TVSS","KH",5,"DENV2",8
"C1F3.3.8",0.000175821091127126,0.00858681550879919,0.0145679826548823,0.017022621667028,0.0228267774413702,0.0927515025830872,0.0168188591895887,0.0172263841444673,"C1F3","TVSS","KH",5,"DENV3",8
"C1F3.4.8",3.61323310618111e-05,0.00534357486704101,0.00933687424750612,0.0110319242934459,0.0148059746356655,0.0614852682863978,0.0108943087052186,0.0111695398816731,"C1F3","TVSS","KH",5,"DENV4",8
"C1F3.1.9",6.87279016706732e-05,0.0144454876063724,0.0248205252380855,0.0282718799128433,0.0379963521216311,0.149417645559604,0.0279433991356093,0.0286003606900773,"C1F3","TVSS","KH",5,"DENV1",9
"C1F3.2.9",0.000251464707453075,0.0184187101740857,0.0312105303978494,0.0359749081973017,0.0487846142080464,0.181901144093669,0.0355584350291036,0.0363913813654999,"C1F3","TVSS","KH",5,"DENV2",9
"C1F3.3.9",8.79989782169854e-05,0.00980874268036785,0.0167909812008318,0.0195055962008943,0.0264191892313914,0.0955665090141347,0.0192742209084256,0.019736971493363,"C1F3","TVSS","KH",5,"DENV3",9
"C1F3.4.9",3.30028612570699e-05,0.00615034653904908,0.01068408268875,0.0124894632710562,0.0166735496427767,0.0748332493449213,0.0123348430683956,0.0126440834737168,"C1F3","TVSS","KH",5,"DENV4",9
"C1F3.1.10",0.000215165746759838,0.0193694824754779,0.0324457210785196,0.037140078288085,0.0499776777053045,0.172623223720758,0.0367128940257281,0.0375672625504419,"C1F3","TVSS","KH",5,"DENV1",10
"C1F3.2.10",0.000340724360723188,0.0257591244147056,0.0442507892707868,0.0510493658689097,0.069221190774216,0.304354214105376,0.0504534592837993,0.05164527245402,"C1F3","TVSS","KH",5,"DENV2",10
"C1F3.3.10",2.13080395977672e-05,0.0088855792355747,0.0152021970316922,0.0178758249548207,0.0241349148962752,0.0895487492359081,0.0176587266487018,0.0180929232609397,"C1F3","TVSS","KH",5,"DENV3",10
"C1F3.4.10",7.57623504572535e-05,0.0075541309270675,0.0132358316344072,0.015469406031629,0.0207496633886164,0.0882648141638946,0.0152765943315162,0.0156622177317419,"C1F3","TVSS","KH",5,"DENV4",10
"C1F3.1.11",0.000117358229756337,0.0153437899739004,0.0264950138355464,0.0307924624891659,0.041547479638469,0.156889280362699,0.0304215825392354,0.0311633424390963,"C1F3","TVSS","KH",5,"DENV1",11
"C1F3.2.11",0.000405967674641738,0.0271759717125666,0.0472280451408434,0.0549814065459039,0.0746798525692289,0.277769262982281,0.0543223559611909,0.055640457130617,"C1F3","TVSS","KH",5,"DENV2",11
"C1F3.3.11",0.000142139699302546,0.00772640366760816,0.013485264818445,0.01597832604517,0.0214648229367241,0.100025073020986,0.0157777841283857,0.0161788679619543,"C1F3","TVSS","KH",5,"DENV3",11
"C1F3.4.11",0.000140054646954213,0.00772469735683182,0.0134577021100939,0.0159585617535252,0.0213313892683502,0.102053327546559,0.0157555758522679,0.0161615476547826,"C1F3","TVSS","KH",5,"DENV4",11
"C1F3.1.12",0.000174290161690682,0.0146316269148708,0.0253385358832537,0.0295961781723396,0.039979377436323,0.172660395003436,0.0292379289067663,0.0299544274379129,"C1F3","TVSS","KH",5,"DENV1",12
"C1F3.2.12",0.000257570329726398,0.0275268061391187,0.0481859491766249,0.0559243929562964,0.0756923650869991,0.313491104729825,0.055246215640865,0.0566025702717278,"C1F3","TVSS","KH",5,"DENV2",12
"C1F3.3.12",0.000163477623375208,0.00761989754446232,0.0132002191383817,0.0157637412480179,0.0212379282169254,0.0852921060417524,0.015565936870188,0.0159615456258478,"C1F3","TVSS","KH",5,"DENV3",12
"C1F3.4.12",0.000150220723578509,0.00739983283613441,0.0127835181042438,0.0152945972699967,0.0205722457201658,0.0918552094444861,0.0151026605982758,0.0154865339417176,"C1F3","TVSS","KH",5,"DENV4",12
"C1F3.1.13",0.0002294081977392,0.012534215435918,0.0217356954349476,0.025613881116471,0.0348115297613332,0.137037830869125,0.0253001641054284,0.0259275981275136,"C1F3","TVSS","KH",5,"DENV1",13
"C1F3.2.13",0.000438006000609947,0.0228451213662017,0.0391673950308237,0.04607952617159,0.0621022786769557,0.239030691607568,0.0455193459748077,0.0466397063683723,"C1F3","TVSS","KH",5,"DENV2",13
"C1F3.3.13",1.87178199129168e-05,0.00702070330623839,0.0122545117455866,0.0146864416775481,0.0199943956579563,0.10186196489205,0.0145018126155106,0.0148710707395856,"C1F3","TVSS","KH",5,"DENV3",13
"C1F3.4.13",5.62136571663485e-05,0.00709394291497081,0.0120685083006022,0.0143443557661271,0.0192257053100759,0.0993981042014452,0.0141658716544522,0.014522839877802,"C1F3","TVSS","KH",5,"DENV4",13
"C1F3.1.14",0.000199201606775001,0.011789033501837,0.0204051272116891,0.0240553765824031,0.0323418299994716,0.151797346335822,0.0237580513963477,0.0243527017684586,"C1F3","TVSS","KH",5,"DENV1",14
"C1F3.2.14",0.000269247702081477,0.0266845385345678,0.0459108945013544,0.054038359386616,0.0730788613840942,0.27978667400162,0.0533741976622229,0.054702521111009,"C1F3","TVSS","KH",5,"DENV2",14
"C1F3.3.14",0.000112139728366989,0.00710007263227896,0.0124582367686221,0.0147827422331768,0.0199243957713542,0.0820789922243692,0.0145981709733092,0.0149673134930445,"C1F3","TVSS","KH",5,"DENV3",14
"C1F3.4.14",0.00014639867215116,0.0071100124715085,0.0124764152398307,0.0149785001346959,0.020334809012595,0.0975145379418626,0.0147881930980766,0.0151688071713153,"C1F3","TVSS","KH",5,"DENV4",14
"C1F3.1.15",0.000194027237552574,0.0117160427182602,0.020211945073942,0.0239343011227446,0.0323450896831071,0.13022470753069,0.0236391092244759,0.0242294930210133,"C1F3","TVSS","KH",5,"DENV1",15
"C1F3.2.15",0.000686493022505563,0.0309203357963125,0.0525570997650098,0.0611147567529569,0.0818042715475636,0.32314713835387,0.0603799670109276,0.0618495464949862,"C1F3","TVSS","KH",5,"DENV2",15
"C1F3.3.15",0.00012719214066903,0.0073749829141623,0.012731144913314,0.0151670751007373,0.0203817471944484,0.0927703926244299,0.0149766980226304,0.0153574521788441,"C1F3","TVSS","KH",5,"DENV3",15
"C1F3.4.15",6.16374139295051e-05,0.00741797615953274,0.0128664359234937,0.0153880565469068,0.0207472574368484,0.101187259250948,0.0151945065251141,0.0155816065686995,"C1F3","TVSS","KH",5,"DENV4",15
"C1F3.1.16",0.000220263516759744,0.0101791593800661,0.0172510549092969,0.0202507234192968,0.0272237467178736,0.111527462615335,0.0200043985969221,0.0204970482416715,"C1F3","TVSS","KH",5,"DENV1",16
"C1F3.2.16",0.0011595776310005,0.0417906391431895,0.0711923989825153,0.0832000159272505,0.11307483678831,0.433427716991454,0.082214934223819,0.0841850976306819,"C1F3","TVSS","KH",5,"DENV2",16
"C1F3.3.16",7.70906195042276e-05,0.00808141218125413,0.0138811703472347,0.0166269405151965,0.0223220073273739,0.0916957014234541,0.0164175591620286,0.0168363218683644,"C1F3","TVSS","KH",5,"DENV3",16
"C1F3.4.16",5.17222222111702e-05,0.00825475391108635,0.0140962092844978,0.0167415394396575,0.0227414462066198,0.0983521218596826,0.0165336306033394,0.0169494482759756,"C1F3","TVSS","KH",5,"DENV4",16
"C1F3.1.17",6.71236136761122e-05,0.0101452346281727,0.0175876000605936,0.0208053791082285,0.0280457139838369,0.119554099544774,0.0205470645876477,0.0210636936288092,"C1F3","TVSS","KH",5,"DENV1",17
"C1F3.2.17",0.000762696404939867,0.0401988679038489,0.0699351792811024,0.0804666767666576,0.108009634018084,0.415950600390002,0.0795067494392211,0.0814266040940941,"C1F3","TVSS","KH",5,"DENV2",17
"C1F3.3.17",0.000124283250809154,0.00816685855386468,0.0143170664518442,0.017133746176124,0.0230468307753975,0.100155643480117,0.0169163477785779,0.0173511445736702,"C1F3","TVSS","KH",5,"DENV3",17
"C1F3.4.17",9.79996266418093e-05,0.00845750044540877,0.0149406222564177,0.0177347372791446,0.0238308637942246,0.119427018062591,0.0175092269069348,0.0179602476513544,"C1F3","TVSS","KH",5,"DENV4",17
"C1F3.1.18",1.05222525690341e-05,0.00913252398283937,0.0156594699264405,0.018593458885453,0.0249450465215743,0.183389628859071,0.018360270033376,0.01882664773753,"C1F3","TVSS","KH",5,"DENV1",18
"C1F3.2.18",0.000233348513088649,0.0430385163998237,0.0745892159694105,0.0857451560315507,0.114436842584473,0.476670103501326,0.0847287797526184,0.0867615323104831,"C1F3","TVSS","KH",5,"DENV2",18
"C1F3.3.18",7.14291288681501e-05,0.00833452117727787,0.0146085519023625,0.0172828009792343,0.0230980680486363,0.0987207929720511,0.0170655316270593,0.0175000703314093,"C1F3","TVSS","KH",5,"DENV3",18
"C1F3.4.18",8.66286904966929e-05,0.00870841441815856,0.0151314025505583,0.0179292707545494,0.0240886640058139,0.112356359414589,0.0177053638176221,0.0181531776914767,"C1F3","TVSS","KH",5,"DENV4",18
"C1F3.1.19",4.22875272978462e-05,0.00935665443763914,0.0164808651422321,0.0194459142558071,0.0260940633148285,0.109416396067544,0.0192037995986828,0.0196880289129314,"C1F3","TVSS","KH",5,"DENV1",19
"C1F3.2.19",0.0012082597571671,0.0402092320846344,0.0701933115832969,0.0820911027089968,0.111170585793651,0.41784986033145,0.0810825950735131,0.0830996103444805,"C1F3","TVSS","KH",5,"DENV2",19
"C1F3.3.19",6.94499384338298e-05,0.00865366550877217,0.015386320551975,0.0184695317692599,0.0252043983690924,0.137717452539543,0.0182321008962114,0.0187069626423085,"C1F3","TVSS","KH",5,"DENV3",19
"C1F3.4.19",9.97772763191573e-05,0.00939384032858601,0.0162225928750298,0.0193270346170433,0.025929778996353,0.109212232466063,0.0190844258923688,0.0195696433417178,"C1F3","TVSS","KH",5,"DENV4",19
"C1F3.1.20",1.29455853026261e-05,0.00957022391790044,0.0167512878494904,0.019863475328281,0.0267443777810641,0.120160658734028,0.0196125003741649,0.0201144502823971,"C1F3","TVSS","KH",5,"DENV1",20
"C1F3.2.20",9.53414534273778e-05,0.0366293807721725,0.0622829503408339,0.0734997932193461,0.0994660070394374,0.374841585915866,0.072607421082848,0.0743921653558442,"C1F3","TVSS","KH",5,"DENV2",20
"C1F3.3.20",0.000204769673150085,0.00906044473541143,0.0160582834331458,0.0189928121692233,0.0255753904467455,0.122485887697595,0.0187527630528132,0.0192328612856335,"C1F3","TVSS","KH",5,"DENV3",20
"C1F3.4.20",0.000125833418209265,0.00931330341937139,0.0164020288538638,0.0196828071710375,0.0267781256033272,0.128314231764447,0.0194318630784891,0.019933751263586,"C1F3","TVSS","KH",5,"DENV4",20
"C1F3.1.21",0.00012688239197467,0.00958471412720421,0.0166871242887846,0.0196011372446686,0.0263188891817778,0.113135694313489,0.019358592993176,0.0198436814961611,"C1F3","TVSS","KH",5,"DENV1",21
"C1F3.2.21",0.000180323982456931,0.0392640145441925,0.0672215930233136,0.0787773807685763,0.10708666508725,0.411264334042067,0.0778278384689255,0.0797269230682271,"C1F3","TVSS","KH",5,"DENV2",21
"C1F3.3.21",1.64144231816765e-05,0.00920714843143899,0.0159829913965588,0.0191547927486594,0.0259609115376721,0.123689505684412,0.0189148510266537,0.019394734470665,"C1F3","TVSS","KH",5,"DENV3",21
"C1F3.4.21",8.22498594901244e-05,0.00981285861940762,0.0169519726405643,0.019973341381461,0.0267958089410003,0.12946990291736,0.0197251024970876,0.0202215802658344,"C1F3","TVSS","KH",5,"DENV4",21
"C1F3.1.22",5.7067638181918e-05,0.00983670464074418,0.0173678477197419,0.0206923048012929,0.0280349385505955,0.158982101621181,0.0204294569612486,0.0209551526413373,"C1F3","TVSS","KH",5,"DENV1",22
"C1F3.2.22",0.00080037106097619,0.0378889426826738,0.0654275481151959,0.0761318281278659,0.102786627652442,0.394316111361171,0.075220141720623,0.0770435145351088,"C1F3","TVSS","KH",5,"DENV2",22
"C1F3.3.22",0.000106807826528832,0.00962410181557313,0.0169334404259965,0.0201290792995908,0.0271380115718168,0.11621390645966,0.0198757257195146,0.020382432879667,"C1F3","TVSS","KH",5,"DENV3",22
"C1F3.4.22",9.98713463894463e-05,0.00968337796340979,0.0170088703544482,0.0201893740625313,0.0271657501673512,0.103147944699702,0.0199360740821273,0.0204426740429354,"C1F3","TVSS","KH",5,"DENV4",22
"C1F3.1.23",4.25792844825912e-05,0.00943994882289123,0.0167992709618257,0.0200308044894147,0.0270359138790338,0.14640208087519,0.0197775427370179,0.0202840662418116,"C1F3","TVSS","KH",5,"DENV1",23
"C1F3.2.23",0.00095165013508669,0.0352828403669582,0.0601533045330069,0.0708413546325054,0.0955159521983415,0.381581764494063,0.0699805787250227,0.071702130539988,"C1F3","TVSS","KH",5,"DENV2",23
"C1F3.3.23",0.00023227063679343,0.00980795614051094,0.0170278348052228,0.0199591459213164,0.0265785504373695,0.131270812200435,0.0197117326932608,0.0202065591493719,"C1F3","TVSS","KH",5,"DENV3",23
"C1F3.4.23",0.000147073770078832,0.00968816651696439,0.0168566644438821,0.0201866705023948,0.0272684192914819,0.124894607937708,0.0199311790334783,0.0204421619713113,"C1F3","TVSS","KH",5,"DENV4",23
"C1F3.1.24",7.00741204175959e-05,0.00948624684231728,0.0165327863495823,0.0196809743141814,0.0264739669016503,0.127720424270296,0.0194321148230526,0.0199298338053103,"C1F3","TVSS","KH",5,"DENV1",24
"C1F3.2.24",0.000248721578200328,0.0445877764760484,0.0764754101595311,0.0891565941471471,0.12010081698333,0.483832473477495,0.0880816475532767,0.0902315407410176,"C1F3","TVSS","KH",5,"DENV2",24
"C1F3.3.24",0.000313130155890295,0.0100448047144375,0.0177112311381339,0.0207286971768429,0.0278206357206786,0.118858537964905,0.020470606574916,0.0209867877787698,"C1F3","TVSS","KH",5,"DENV3",24
"C1F3.4.24",0.000199396209047076,0.0104326180687694,0.0180084324636811,0.0213446327925667,0.0288261684596701,0.125358670445474,0.02108111832335,0.0216081472617834,"C1F3","TVSS","KH",5,"DENV4",24
"C1F3.1.25",0.000153942779517191,0.00996117395874552,0.0170798670980676,0.0203285735330007,0.027184495005949,0.115720977402497,0.0200748663191257,0.0205822807468757,"C1F3","TVSS","KH",5,"DENV1",25
"C1F3.2.25",3.93655782998659e-05,0.0472906578018436,0.0800601185694816,0.0931419534458241,0.124263783830806,0.46739256573534,0.0920359072000343,0.094247999691614,"C1F3","TVSS","KH",5,"DENV2",25
"C1F3.3.25",0.000112499743665007,0.0102926790211479,0.0180591441491516,0.0213893528106704,0.0287410214085891,0.150444449427134,0.0211188605237189,0.0216598450976219,"C1F3","TVSS","KH",5,"DENV3",25
"C1F3.4.25",0.000258025838600795,0.0100581903276543,0.0174179690601652,0.0207854746958295,0.0278786357532787,0.138256047202887,0.0205242076092378,0.0210467417824212,"C1F3","TVSS","KH",5,"DENV4",25
"C1F3.1.26",0.000150428494397281,0.0101838523787985,0.0178860263416785,0.0213725145009141,0.0287535545592494,0.135251020658067,0.0210983864436037,0.0216466425582245,"C1F3","TVSS","KH",5,"DENV1",26
"C1F3.2.26",0.00072503484711639,0.0463119361556541,0.0793185543373139,0.092707382788604,0.125603515698779,0.457810494643893,0.0915938303752021,0.0938209352020059,"C1F3","TVSS","KH",5,"DENV2",26
"C1F3.3.26",6.16018481317537e-05,0.0106144338119331,0.018894310573876,0.0224658681378772,0.0302919379580529,0.141259014866864,0.0221774772555044,0.0227542590202499,"C1F3","TVSS","KH",5,"DENV3",26
"C1F3.4.26",0.000337751113993034,0.0106574612514196,0.0185349372209838,0.0219565228694925,0.0294846684642544,0.13111164197394,0.0216813418221255,0.0222317039168594,"C1F3","TVSS","KH",5,"DENV4",26
"C1F3.1.27",0.000168093089537691,0.0107421137633208,0.0186446140313258,0.022134316844083,0.029987527064365,0.111890149343565,0.0218582659142146,0.0224103677739515,"C1F3","TVSS","KH",5,"DENV1",27
"C1F3.2.27",0.000842060003831802,0.0456113012345301,0.0799835350599358,0.0939268524179527,0.12765247301848,0.547510013802838,0.0927781586523808,0.0950755461835247,"C1F3","TVSS","KH",5,"DENV2",27
"C1F3.3.27",0.000170096286448929,0.0115181842335701,0.0197138374200545,0.0233793200627633,0.0312189457457054,0.142076859548441,0.0230847231325699,0.0236739169929567,"C1F3","TVSS","KH",5,"DENV3",27
"C1F3.4.27",8.02876332890445e-05,0.0106206812187874,0.0187065467574578,0.0221747675919392,0.029670972951493,0.179701575491286,0.0218922757859226,0.0224572593979558,"C1F3","TVSS","KH",5,"DENV4",27
"C1F3.1.28",6.41756970694018e-05,0.0112033776572243,0.019357662237068,0.0230764670352365,0.0312708172903232,0.152049439613817,0.022786509667854,0.023366424402619,"C1F3","TVSS","KH",5,"DENV1",28
"C1F3.2.28",0.00126853137759186,0.055261981839572,0.0949345095097034,0.10933898566206,0.147201856714491,0.58480255684953,0.108044791419021,0.110633179905099,"C1F3","TVSS","KH",5,"DENV2",28
"C1F3.3.28",0.000111217579224387,0.011578919312101,0.020327430910728,0.0241782842085242,0.0327599371357739,0.173342184109078,0.0238719442268405,0.0244846241902078,"C1F3","TVSS","KH",5,"DENV3",28
"C1F3.4.28",0.000131855482275567,0.011286140626317,0.0196187082174284,0.0235594943438999,0.0318616775407111,0.136529764373628,0.0232609566508945,0.0238580320369053,"C1F3","TVSS","KH",5,"DENV4",28
"C1F3.1.29",1.71083960675e-05,0.0117509032618329,0.020753606918837,0.0248841114972356,0.0336821029722415,0.171451553646664,0.0245660505714307,0.0252021724230405,"C1F3","TVSS","KH",5,"DENV1",29
"C1F3.2.29",0.00072104005218121,0.0557172821944954,0.0964302192679912,0.112380665492631,0.152495577199091,0.620807202741202,0.11103168956161,0.113729641423651,"C1F3","TVSS","KH",5,"DENV2",29
"C1F3.3.29",0.000123428273289816,0.0117383641266461,0.0203558476120492,0.0241734328281077,0.0327111266554579,0.145524635942747,0.023870739350612,0.0244761263056034,"C1F3","TVSS","KH",5,"DENV3",29
"C1F3.4.29",7.7319366375117e-05,0.0122150105553563,0.021485363067759,0.0255618849755277,0.0346035564503287,0.169001250081065,0.0252378977627371,0.0258858721883183,"C1F3","TVSS","KH",5,"DENV4",29
"C1F3.1.30",9.35211983409401e-05,0.0139630562708351,0.0242098567019773,0.0290813012067513,0.0392748151773071,0.250595203137105,0.0287048194687207,0.0294577829447819,"C1F3","TVSS","KH",5,"DENV1",30
"C1F3.2.30",0.000977738651815829,0.0518828065954015,0.0893870756625028,0.103897984302995,0.139779735350901,0.509430670082827,0.102649780469347,0.105146188136643,"C1F3","TVSS","KH",5,"DENV2",30
"C1F3.3.30",0.000432296473614091,0.0139891063281605,0.0245145212107833,0.0294787337562882,0.0398480218020951,0.158634857073289,0.0291029594896744,0.0298545080229019,"C1F3","TVSS","KH",5,"DENV3",30
"C1F3.4.30",0.000175847989374311,0.014872305672758,0.025843688704439,0.0309019641193988,0.0416739285980507,0.210015252529131,0.0305086088644843,0.0312953193743133,"C1F3","TVSS","KH",5,"DENV4",30
"C1F3.1.31",0.000138217400298402,0.0163299666050399,0.0285701704809819,0.033882734134506,0.0453513636540047,0.203995643878056,0.0334498305192514,0.0343156377497607,"C1F3","TVSS","KH",5,"DENV1",31
"C1F3.2.31",0.000208157587702762,0.0565187397322891,0.100549547144086,0.118445209568723,0.160926869140228,0.677223993484333,0.116974518053516,0.11991590108393,"C1F3","TVSS","KH",5,"DENV2",31
