"","Min.","1st Qu.","Median","Mean","3rd Qu.","Max.","lwr.ci","upr.ci","dataInput","model","site","groupAge","serotype","year.lamb"
"C1F3.1.25",0.000100607349844073,0.00961332773066376,0.0170350709497428,0.0203052668549836,0.0273972253682345,0.130217852545335,0.0200463428613772,0.0205641908485901,"C1F3","TVSS","HC",5,"DENV1",25
"C1F3.2.25",0.000567627968212192,0.0331286447670635,0.0569507107261799,0.0659405659745434,0.0894562777528924,0.325544404361688,0.0651579670433591,0.0667231649057277,"C1F3","TVSS","HC",5,"DENV2",25
"C1F3.3.25",0.00024525702294087,0.0111200939674451,0.0196281797098732,0.0232048142707005,0.0314619411905122,0.140523926734344,0.0229137626138962,0.0234958659275048,"C1F3","TVSS","HC",5,"DENV3",25
"C1F3.4.25",0.000154284537006055,0.0142019132376776,0.0248644617249952,0.0292834197862211,0.0394209591097498,0.167724080273657,0.0289191251379906,0.0296477144344515,"C1F3","TVSS","HC",5,"DENV4",25
"C1F3.1.26",0.000151364420298838,0.00992612494799477,0.017424118488402,0.020775318120395,0.0281174163511289,0.110875076011298,0.0205110912661143,0.0210395449746757,"C1F3","TVSS","HC",5,"DENV1",26
"C1F3.2.26",0.000207227569750668,0.0332714039583898,0.0575174206839627,0.0678639263512663,0.0920625865162511,0.369022258375416,0.0670331492315861,0.0686947034709464,"C1F3","TVSS","HC",5,"DENV2",26
"C1F3.3.26",0.000187207818809321,0.0111438021579047,0.0190995743417282,0.0226974821046433,0.0304964486210119,0.150925709192405,0.0224118538269024,0.0229831103823842,"C1F3","TVSS","HC",5,"DENV3",26
"C1F3.4.26",0.000207799553255783,0.0136539819307043,0.0236592864194143,0.027753234059757,0.0374747023225211,0.160089547945392,0.0274138654981903,0.0280926026213238,"C1F3","TVSS","HC",5,"DENV4",26
"C1F3.1.27",0.000127059761151238,0.0103933622984746,0.0181126636734106,0.0214333550558323,0.0289521005185684,0.109553476977539,0.0211676604474347,0.0216990496642298,"C1F3","TVSS","HC",5,"DENV1",27
"C1F3.2.27",0.000584379038255256,0.0326216196168523,0.0560556925822129,0.0652935584480005,0.0873622043141253,0.38316330200256,0.0644973456552891,0.066089771240712,"C1F3","TVSS","HC",5,"DENV2",27
"C1F3.3.27",7.26052711305103e-05,0.0114978469111379,0.0199198648125857,0.0234912278720056,0.0318177078110428,0.13143238890471,0.0232014636939575,0.0237809920500537,"C1F3","TVSS","HC",5,"DENV3",27
"C1F3.4.27",0.00034164383904145,0.0135080006078088,0.0230375755600883,0.0270831837322829,0.0364105195569928,0.149013204776085,0.026754663645948,0.0274117038186178,"C1F3","TVSS","HC",5,"DENV4",27
"C1F3.1.28",0.000286312302963831,0.01303052844394,0.0226024142649711,0.0268141243360028,0.0361518555225275,0.147254180333104,0.0264784969874789,0.0271497516845267,"C1F3","TVSS","HC",5,"DENV1",28
"C1F3.2.28",0.000417953820401995,0.0441107198117432,0.0748756563290755,0.0868788070154706,0.116868457342624,0.420542825235374,0.0858523053838438,0.0879053086470974,"C1F3","TVSS","HC",5,"DENV2",28
"C1F3.3.28",0.000188402720756042,0.0126775468465287,0.0221697532171332,0.0262656669680183,0.0352821393077945,0.168930982194712,0.0259352771856138,0.0265960567504229,"C1F3","TVSS","HC",5,"DENV3",28
"C1F3.4.28",0.000115041519752834,0.0166238576518643,0.0292600791894682,0.0347299048528929,0.0466674640861981,0.197752353360004,0.0342903644342685,0.0351694452715173,"C1F3","TVSS","HC",5,"DENV4",28
"C1F3.1.29",0.000136417507512587,0.0142624836161716,0.0244592433262147,0.0291058280721396,0.0391301874690838,0.162597150154343,0.0287441370940554,0.0294675190502237,"C1F3","TVSS","HC",5,"DENV1",29
"C1F3.2.29",0.000758015650049848,0.0443626303927568,0.0774430284617361,0.089283419719184,0.121513655014857,0.418921785074395,0.0882196604694277,0.0903471789689404,"C1F3","TVSS","HC",5,"DENV2",29
"C1F3.3.29",0.000292192077434139,0.0144163573485471,0.0248657978577231,0.0296283077936717,0.0402088381704321,0.217659540419382,0.0292592466851391,0.0299973689022044,"C1F3","TVSS","HC",5,"DENV3",29
"C1F3.4.29",0.000170623312889306,0.0196080941854797,0.0342481788553051,0.0403674917119172,0.0539858219236023,0.208582447503373,0.0398632513515076,0.0408717320723267,"C1F3","TVSS","HC",5,"DENV4",29
"C1F3.1.30",0.000129571700397402,0.01530212066709,0.0261900394581134,0.0314062673883034,0.0423722633164187,0.174607467198012,0.0310131419420799,0.0317993928345268,"C1F3","TVSS","HC",5,"DENV1",30
"C1F3.2.30",0.000623772475486062,0.0400568922065806,0.0689283208148817,0.0803017095603465,0.107795518305423,0.413299629087177,0.0793274011306454,0.0812760179900476,"C1F3","TVSS","HC",5,"DENV2",30
"C1F3.3.30",0.000512495857114548,0.0159922580983097,0.0278910153886612,0.0328889469609429,0.0445185402391484,0.193692541281132,0.0324804952465679,0.0332973986753179,"C1F3","TVSS","HC",5,"DENV3",30
"C1F3.4.30",0.000278663007629465,0.0231719572371957,0.0401399437812724,0.0471964073047082,0.0635858164858596,0.270325919056661,0.0466122844992799,0.0477805301101364,"C1F3","TVSS","HC",5,"DENV4",30
"C1F3.1.31",0.000265641285229656,0.0157732171148155,0.0278685605795571,0.0329461174234032,0.0443085326582636,0.232389744659192,0.0325276854395315,0.0333645494072749,"C1F3","TVSS","HC",5,"DENV1",31
"C1F3.2.31",0.000546243658418488,0.0502450576109856,0.0872102626964578,0.101079520057136,0.135420826510842,0.561607270017989,0.0998561143987479,0.102302925715524,"C1F3","TVSS","HC",5,"DENV2",31
"C1F3.3.31",0.000353477685524073,0.0181508233584604,0.0317026311951199,0.0373140297363946,0.0498125245808998,0.222625834996181,0.036848371217383,0.0377796882554062,"C1F3","TVSS","HC",5,"DENV3",31
"C1F3.4.31",0.000573060358822985,0.0239752068848822,0.0410779272418608,0.0480039711362851,0.0645406183058753,0.263985485407583,0.0474214975718641,0.048586444700706,"C1F3","TVSS","HC",5,"DENV4",31
"C1F3.1.32",3.60287418060823e-05,0.0177724941621187,0.0308120440612369,0.0366764394259749,0.0497224384215822,0.218033840078905,0.0362163376715967,0.0371365411803531,"C1F3","TVSS","HC",5,"DENV1",32
"C1F3.2.32",0.000856530432956748,0.0481344339759233,0.081703835991715,0.0954444614003205,0.129667374756741,0.49742972792227,0.094300827882717,0.0965880949179241,"C1F3","TVSS","HC",5,"DENV2",32
"C1F3.3.32",0.000264343732815253,0.0205327103795227,0.0359909457110503,0.0427210072992248,0.0574803329616597,0.225290786157016,0.042186200242569,0.0432558143558806,"C1F3","TVSS","HC",5,"DENV3",32
"C1F3.4.32",0.000321573347665027,0.024505902484297,0.0419562491048547,0.0496824149716932,0.0671091925455958,0.280071648464088,0.0490692104395852,0.0502956195038012,"C1F3","TVSS","HC",5,"DENV4",32
"C1F3.1.33",0.000133559636931069,0.0284179253763756,0.0487995464671994,0.0578835849791264,0.0777768963675609,0.351503678451725,0.0571565813649305,0.0586105885933224,"C1F3","TVSS","HC",5,"DENV1",33
"C1F3.2.33",0.00103980774998003,0.064286424325954,0.108620407822994,0.124482001153185,0.166136044634471,0.62491964187241,0.123026095564003,0.125937906742367,"C1F3","TVSS","HC",5,"DENV2",33
"C1F3.3.33",0.000565210842920716,0.0280830493384464,0.0492259114745381,0.0586760602454155,0.0789109551921582,0.353938782195425,0.0579310768860952,0.0594210436047358,"C1F3","TVSS","HC",5,"DENV3",33
"C1F3.4.33",0.000839953300933227,0.0403115253837252,0.0694891839560717,0.0811102610140912,0.109804618838929,0.445827914797077,0.0801244747411392,0.0820960472870431,"C1F3","TVSS","HC",5,"DENV4",33
"C1F3.1.34",0.000418588578015133,0.0443207709004759,0.0763061723587276,0.0901704600502334,0.121530274754266,0.48969446036004,0.089063537235391,0.0912773828650759,"C1F3","TVSS","HC",5,"DENV1",34
"C1F3.2.34",0.000642952160023968,0.085763447816869,0.145113845129246,0.165513887967534,0.224268969697832,0.738801892334959,0.163614555882217,0.167413220052852,"C1F3","TVSS","HC",5,"DENV2",34
"C1F3.3.34",0.000460914299823534,0.0412313948329226,0.0716868555798441,0.0839164186954969,0.112709179159771,0.511570171264139,0.0828936393690284,0.0849391980219655,"C1F3","TVSS","HC",5,"DENV3",34
"C1F3.4.34",0.000595276897898511,0.0630877894016917,0.107944943740152,0.125676792807366,0.169300358138409,0.681144695452263,0.124178078549343,0.127175507065389,"C1F3","TVSS","HC",5,"DENV4",34
"C1F3.1.35",0.00175069873427114,0.0919675389429172,0.158739102740433,0.180911207905452,0.24700273522361,0.772046270283707,0.178850527177197,0.182971888633707,"C1F3","TVSS","HC",5,"DENV1",35
"C1F3.2.35",0.00186149080637621,0.179782561705461,0.286849942063967,0.306280124300228,0.416002892172709,0.9064211057729,0.303328072489986,0.309232176110469,"C1F3","TVSS","HC",5,"DENV2",35
"C1F3.3.35",0.00174732551393331,0.0811366186431393,0.139385981909939,0.160464952507441,0.217655917417609,0.824462401184353,0.158584654056536,0.162345250958347,"C1F3","TVSS","HC",5,"DENV3",35
"C1F3.4.35",0.00154452036341313,0.0816425341572978,0.140465310134397,0.161102901844094,0.218233455531237,0.703308839829726,0.159229626206268,0.16297617748192,"C1F3","TVSS","HC",5,"DENV4",35
